Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
354350105000003;1;13;0;0;0;0;8;0;0;4;0
354350105000004;1;24;0;0;0;0;23;0;0;1;0
354350105000005;1;21;2;0;6;0;12;1;0;7;0
354350105000006;1;14;0;0;7;0;14;0;0;9;0
354350105000007;1;13;0;0;8;0;22;0;0;7;0
354350105000008;1;22;1;0;9;0;27;1;0;9;0
354350105000009;8;9;0;0;0;0;11;0;0;4;0
354350105000010;8;6;0;0;0;0;8;0;0;0;0
354350105000011;8;3;0;0;5;0;9;0;0;1;0
354350105000012;8;10;0;0;3;0;5;0;0;0;0
354350105000013;8;5;0;0;0;0;6;0;0;2;0
354360005000001;1;19;0;0;11;0;26;0;0;4;0
354360005000002;1;14;0;0;1;0;5;0;0;6;0
354360005000003;1;8;0;0;3;0;8;0;0;4;0
354360005000004;3;0;0;0;0;0;1;0;0;0;0
354360005000005;3;0;X;X;X;X;X;X;X;X;X
354360005000006;8;1;0;0;0;0;0;0;0;0;0
354360005000007;3;0;X;X;X;X;X;X;X;X;X
354360005000008;8;5;0;0;1;0;7;0;0;8;0
354360005000009;8;6;1;0;3;0;4;1;0;5;0
354360005000010;1;2;0;2;1;0;10;1;0;2;0
354360005000011;1;4;0;0;5;0;2;0;0;2;0
354360005000012;1;7;0;0;4;0;9;0;1;2;0
354370905000001;1;9;0;1;9;0;6;0;0;7;0
354370905000002;1;14;1;1;10;0;14;2;1;5;0
354370905000003;1;16;0;0;1;0;13;0;0;1;1
354370905000004;1;15;0;0;18;0;15;0;1;9;0
354370905000005;1;12;1;0;2;0;14;1;0;3;0
354370905000006;1;8;0;0;8;0;7;0;0;3;0
354370905000007;1;25;2;0;11;0;20;0;1;9;0
354370905000008;1;30;0;0;22;0;36;3;0;21;0
354370905000009;1;26;3;0;17;0;23;0;0;17;0
354370905000010;1;26;0;0;10;0;22;0;0;6;0
354370905000012;8;3;0;0;1;0;3;0;0;7;0
354370905000013;8;3;0;0;7;0;7;0;0;8;0
354370905000014;8;49;2;0;36;0;42;3;0;30;0
354380805000001;1;8;0;0;4;0;14;0;0;1;0
354380805000002;1;3;0;0;2;0;7;0;0;0;0
354380805000003;1;12;0;0;2;0;9;0;0;2;0
354380805000004;1;13;2;0;13;0;18;0;0;9;0
354380805000005;1;24;0;0;27;0;35;0;0;21;0
354380805000006;1;18;2;0;10;0;27;1;0;14;0
354380805000007;1;16;0;0;5;0;13;1;0;5;0
354380805000008;1;21;1;0;3;0;28;1;0;2;0
354380805000009;1;7;1;0;12;0;12;0;0;14;0
354380805000010;1;11;0;0;4;0;6;0;0;5;0
354380805000011;3;11;0;0;21;0;16;0;0;9;0
354380805000012;8;5;0;0;1;0;4;0;0;2;0
354380805000013;8;1;0;0;1;0;1;0;0;2;0
354380805000014;8;0;0;0;1;0;1;0;0;0;0
354380805000015;8;0;0;0;0;0;1;0;0;0;0
354380805000016;8;2;0;0;1;0;2;0;0;1;0
354380805000017;8;3;0;0;0;0;3;0;0;0;0
354380805000018;8;3;0;0;1;0;4;0;0;1;0
354380805000019;8;1;0;0;0;0;1;0;0;0;0
354380805000020;8;0;0;0;0;0;0;0;0;0;0
354380805000021;8;1;0;0;0;0;3;0;0;0;0
354380805000022;8;0;0;0;0;0;1;0;0;0;0
354380805000023;8;1;0;0;0;0;1;0;0;0;0
354380805000024;8;1;0;0;1;0;0;0;0;1;0
354390705000001;1;9;0;0;0;0;7;0;0;1;0
354390705000002;1;9;0;0;0;0;3;0;0;1;0
354390705000003;1;11;0;0;1;0;13;0;0;0;0
354390705000004;1;7;0;0;1;0;17;0;0;0;0
354390705000005;1;3;0;0;1;0;6;0;0;2;0
354390705000006;1;11;0;0;1;0;8;0;0;1;0
354390705000007;1;7;0;0;0;0;7;0;1;2;0
354390705000008;1;6;0;0;0;0;9;0;0;1;0
354390705000009;1;13;0;1;6;0;9;0;0;2;0
354390705000010;1;4;1;0;2;0;2;0;0;0;0
354390705000011;1;2;0;0;1;0;6;0;0;0;0
354390705000012;1;8;0;0;0;0;10;1;0;2;0
354390705000013;1;19;0;0;2;0;19;0;0;1;0
354390705000014;1;13;0;0;0;0;8;0;0;0;0
354390705000015;1;14;0;1;3;0;7;0;0;3;0
354390705000016;1;7;1;0;0;0;9;0;0;0;0
354390705000017;1;9;0;0;0;0;6;0;0;0;0
354390705000018;1;3;0;0;1;0;6;1;0;1;0
354390705000019;1;8;0;0;1;0;4;0;0;1;0
354390705000020;1;10;0;0;1;0;9;0;0;0;0
354390705000021;1;5;0;0;1;0;2;0;0;1;0
354390705000022;1;4;0;0;0;0;7;0;0;1;0
354390705000023;1;7;0;0;2;0;11;0;0;1;0
354390705000024;1;6;1;1;0;0;9;0;1;0;0
354390705000025;1;2;0;0;0;0;5;0;0;0;0
354390705000026;1;11;0;0;1;0;11;0;0;0;0
354390705000027;1;0;0;0;0;0;0;0;0;0;0
354390705000028;1;8;0;0;0;0;6;0;0;0;0
354390705000029;1;1;0;0;0;0;8;0;0;0;0
354390705000030;1;8;0;0;1;0;1;0;0;1;0
354390705000031;1;9;0;0;0;0;6;0;0;2;0
354390705000032;1;45;0;0;2;0;32;0;0;1;0
354390705000033;1;23;1;0;5;0;16;1;0;2;0
354390705000034;1;18;0;0;0;0;14;0;0;0;0
354390705000035;1;13;2;0;3;0;24;1;0;0;0
354390705000036;1;5;0;0;1;0;12;0;0;2;0
354390705000037;1;14;1;0;3;0;11;1;2;2;0
354390705000038;1;27;0;0;1;0;31;0;0;2;0
354390705000039;1;28;0;0;1;0;21;0;0;0;0
354390705000040;1;29;0;0;0;0;25;0;0;0;0
354390705000041;1;14;0;0;0;0;10;0;0;0;0
354390705000042;1;7;0;0;0;0;8;0;0;2;0
354390705000043;1;17;1;0;0;0;7;0;0;1;0
354390705000044;1;8;0;0;0;0;7;0;0;1;0
354390705000045;1;0;0;0;0;0;0;0;0;0;0
354390705000046;1;12;0;0;1;0;13;0;0;1;0
354390705000047;1;12;0;0;0;0;11;1;0;0;0
354390705000048;1;7;0;0;0;0;9;0;0;3;0
354390705000049;1;8;0;0;1;0;10;1;0;1;0
354390705000050;1;0;0;0;0;0;1;0;0;0;0
354390705000051;1;17;0;0;3;0;12;1;0;3;0
354390705000052;1;3;0;0;2;0;2;0;0;2;0
354390705000053;1;6;0;0;0;0;14;0;0;0;0
354390705000054;1;4;1;0;2;0;4;1;0;2;0
354390705000055;1;17;1;0;5;0;20;0;0;3;0
354390705000056;1;13;0;0;3;0;19;0;0;1;0
354390705000057;1;11;0;0;1;0;16;0;0;4;0
354390705000058;1;10;0;0;0;0;11;0;0;1;0
354390705000059;1;19;0;0;4;0;17;1;0;4;0
354390705000060;1;10;0;1;3;0;18;0;0;0;0
354390705000061;1;14;1;0;5;0;21;2;0;7;0
354390705000062;1;18;0;0;1;0;18;0;1;0;0
354390705000063;1;24;0;0;4;0;13;0;0;1;0
354390705000064;1;37;0;0;14;0;20;2;0;8;0
354390705000065;1;10;2;0;2;0;12;0;0;4;0
354390705000066;1;16;0;0;0;0;11;4;0;3;0
354390705000067;1;12;1;0;0;0;10;0;0;0;0
354390705000068;1;17;1;0;0;0;11;1;0;1;0
354390705000069;1;19;0;0;3;0;8;0;0;1;0
354390705000070;1;7;0;0;2;0;9;0;0;0;0
354390705000071;1;5;0;0;0;0;9;1;0;1;0
354390705000072;1;4;0;0;2;0;8;0;0;0;0
354390705000073;1;10;0;0;3;0;10;0;0;2;0
354390705000074;1;8;1;1;2;0;7;0;0;0;0
354390705000075;1;7;0;0;3;0;11;0;0;2;0
354390705000076;1;10;0;0;1;0;7;1;0;0;0
354390705000077;1;13;0;0;2;0;11;0;0;1;0
354390705000078;1;28;1;0;4;0;11;2;0;3;0
354390705000079;1;15;1;0;3;0;15;1;0;4;0
354390705000080;1;29;2;0;3;0;22;0;0;5;0
354390705000081;1;23;1;1;1;0;17;0;0;3;0
354390705000082;1;17;0;0;6;0;23;1;0;5;0
354390705000083;1;26;4;1;16;0;20;1;0;15;0
354390705000084;1;27;0;0;18;0;36;2;0;13;0
354390705000085;1;11;0;0;5;0;8;0;0;3;0
354390705000086;1;24;0;0;18;0;20;1;0;10;0
354390705000087;1;19;3;0;17;0;22;0;0;19;0
354390705000088;1;36;1;0;10;0;17;3;0;5;0
354390705000089;1;41;9;1;10;0;22;3;0;6;0
354390705000090;1;15;1;0;5;0;14;1;0;5;0
354390705000091;1;17;3;0;5;0;9;2;0;6;0
354390705000092;1;15;0;0;6;0;13;0;0;3;0
354390705000093;1;31;0;2;6;0;25;0;2;9;0
354390705000094;1;36;3;0;11;0;44;5;0;11;0
354390705000095;1;32;1;0;7;0;27;3;0;7;0
354390705000096;1;21;1;0;17;0;27;3;0;20;0
354390705000097;1;21;0;0;2;0;23;1;0;2;0
354390705000098;1;40;7;0;23;1;36;5;0;21;0
354390705000099;1;27;1;0;16;0;32;0;0;15;0
354390705000100;1;21;1;0;12;0;27;1;0;12;0
354390705000101;1;42;0;0;26;0;30;0;0;21;0
354390705000102;1;37;1;0;12;0;38;2;0;16;1
354390705000103;1;24;3;0;16;0;18;1;0;15;0
354390705000104;1;23;2;0;3;0;25;1;0;4;0
354390705000105;1;17;0;0;2;0;16;0;0;1;0
354390705000106;1;12;0;0;2;0;6;0;1;2;0
354390705000107;1;8;0;0;0;0;6;0;0;1;0
354390705000108;1;9;0;0;0;0;9;0;0;3;0
354390705000109;1;18;1;1;0;0;14;0;0;0;0
354390705000110;1;8;0;0;2;0;6;0;0;0;0
354390705000111;1;14;0;0;1;0;7;0;0;0;0
354390705000112;1;22;0;0;2;0;21;0;0;1;0
354390705000113;1;20;0;0;2;0;25;0;0;2;0
354390705000114;1;10;1;1;6;0;16;0;0;2;0
354390705000115;1;11;0;0;1;0;11;0;0;0;0
354390705000116;1;12;0;0;5;0;16;0;0;1;0
354390705000117;1;9;3;0;3;0;14;1;0;0;0
354390705000118;1;12;0;0;2;0;9;1;0;2;0
354390705000119;1;16;1;0;1;0;15;0;0;4;0
354390705000120;1;10;1;0;3;0;6;0;0;1;0
354390705000121;1;4;0;0;0;0;4;0;0;0;0
354390705000122;1;23;2;0;18;0;31;3;0;15;0
354390705000123;1;37;0;0;29;0;37;3;0;16;0
354390705000124;1;41;0;0;11;0;27;0;0;5;0
354390705000125;1;9;1;0;6;0;9;0;0;4;0
354390705000126;1;11;0;0;4;0;4;0;1;4;0
354390705000127;1;18;0;0;5;0;26;0;0;3;0
354390705000128;1;22;1;1;5;0;25;1;0;5;0
354390705000129;1;16;0;0;7;0;20;0;0;4;0
354390705000130;1;29;1;0;7;0;23;1;0;7;0
354390705000131;1;20;0;0;6;0;17;1;0;10;0
354390705000132;1;23;0;0;11;0;25;2;0;9;0
354390705000133;1;13;0;0;5;0;16;1;1;7;0
354390705000134;1;11;1;0;11;0;16;3;0;6;0
354390705000135;1;11;2;0;11;0;27;1;0;1;0
354390705000136;1;18;0;0;4;0;11;0;0;4;0
354390705000137;1;8;0;1;1;0;15;0;1;1;0
354390705000138;1;15;0;0;3;0;8;0;0;1;0
354390705000139;1;21;0;0;3;0;15;1;0;0;0
354390705000140;1;11;0;0;2;0;13;1;1;3;0
354390705000141;1;11;1;0;2;0;14;0;0;2;0
354390705000142;1;19;2;0;4;0;15;2;0;4;0
354390705000143;1;26;0;0;1;0;18;0;0;5;0
354390705000144;1;6;3;0;2;0;10;0;0;1;0
354390705000145;1;13;0;0;1;0;12;0;0;0;0
354390705000146;1;13;1;0;3;0;8;2;0;0;0
354390705000147;1;23;2;0;4;0;24;1;0;9;0
354390705000148;1;38;1;0;7;0;40;1;0;2;0
354390705000149;1;28;0;0;24;0;31;1;0;22;0
354390705000150;1;32;0;0;8;0;25;0;0;4;0
354390705000151;1;21;2;1;6;0;13;2;0;2;0
354390705000152;1;22;2;0;18;0;20;2;0;12;0
354390705000153;1;25;2;0;7;0;21;3;1;6;0
354390705000154;1;17;0;0;5;0;8;2;2;12;0
354390705000155;1;20;1;0;12;0;15;7;0;12;0
354390705000156;1;12;1;0;10;0;12;5;0;6;0
354390705000157;1;9;0;0;4;0;16;1;0;3;0
354390705000158;1;12;1;0;7;0;12;1;0;6;0
354390705000159;1;16;1;0;3;0;14;0;0;2;0
354390705000160;1;17;1;0;7;0;15;0;0;6;0
354390705000161;1;29;0;0;1;0;21;0;0;0;0
354390705000162;1;26;3;0;0;0;22;0;0;2;0
354390705000163;1;16;0;0;1;0;14;0;0;1;0
354390705000164;1;16;1;0;1;0;28;0;2;4;0
354390705000165;1;19;0;0;2;0;8;1;0;3;0
354390705000166;1;30;4;0;14;0;27;0;0;8;0
354390705000167;1;26;0;0;1;0;25;1;0;4;0
354390705000168;1;9;2;0;3;0;10;1;0;3;0
354390705000169;1;24;1;0;6;0;26;1;0;4;0
354390705000170;1;28;1;0;4;0;13;1;0;7;0
354390705000171;1;19;1;0;5;0;26;1;0;6;0
354390705000172;1;18;1;0;3;0;22;1;0;7;0
354390705000173;1;20;1;0;18;0;29;3;0;12;0
354390705000174;1;12;2;0;10;0;28;3;0;3;0
354390705000175;1;16;3;0;7;0;7;0;0;8;0
354390705000176;1;24;1;0;10;0;15;0;0;8;0
354390705000177;1;32;1;0;16;0;23;2;0;31;0
354390705000178;1;22;0;0;16;0;20;2;0;13;0
354390705000179;1;29;4;0;22;0;32;2;0;12;0
354390705000180;1;14;1;0;10;0;9;1;0;15;0
354390705000181;1;20;1;0;15;0;27;4;0;19;0
354390705000182;1;40;2;0;30;0;50;2;0;21;0
354390705000183;1;4;1;0;1;0;3;0;0;1;1
354390705000184;1;21;1;0;4;0;13;0;0;5;0
354390705000185;1;15;1;0;3;0;20;0;0;2;0
354390705000186;1;11;0;0;1;0;22;0;0;5;0
354390705000187;1;3;0;0;3;0;5;0;0;3;0
354390705000188;1;23;1;0;14;0;25;1;0;9;0
354390705000189;1;1;0;0;2;0;2;0;0;6;0
354390705000190;1;10;2;1;0;0;6;0;0;1;0
354390705000191;1;40;3;1;8;0;45;5;0;11;0
354390705000192;1;43;0;1;11;0;40;1;0;5;0
354390705000193;1;19;0;0;0;0;22;0;0;1;0
354390705000194;1;18;1;0;8;0;14;2;0;8;0
354390705000195;1;21;2;0;15;0;24;0;0;13;0
354390705000196;1;30;3;0;17;0;27;2;0;14;0
354390705000197;1;2;X;X;X;X;X;X;X;X;X
354390705000198;5;7;0;0;2;0;5;0;0;1;0
354390705000199;5;0;0;0;0;0;1;0;0;0;0
354390705000200;8;2;0;0;0;0;2;0;0;1;0
354390705000201;1;0;0;0;0;0;0;0;0;0;0
354390705000202;8;12;0;0;5;0;11;1;0;5;0
354390705000203;8;12;0;0;2;0;12;0;0;4;0
354390705000204;8;13;1;0;1;0;2;0;0;2;0
354390705000205;8;6;0;0;5;0;10;0;0;1;0
354390705000206;1;41;1;0;5;0;29;2;0;3;0
354390705000207;1;19;1;1;0;0;15;0;0;0;0
354390705000208;1;23;2;0;11;0;26;2;0;4;0
354390705000209;1;21;1;0;10;0;13;0;0;9;0
354390705000210;1;28;2;0;6;0;25;0;0;10;0
354390705000211;1;43;2;0;20;0;38;2;0;25;0
354390705000212;1;26;3;1;16;0;16;0;1;17;0
354390705000213;1;19;0;0;2;0;3;0;0;0;0
354390705000214;1;13;0;0;0;0;11;0;0;0;0
354390705000215;1;12;0;0;2;0;13;0;0;2;0
354390705000216;1;22;0;0;7;0;21;0;0;4;0
354390705000217;1;18;0;0;1;0;10;0;0;1;0
354390705000218;1;18;0;0;7;0;19;5;0;7;0
354390705000219;1;18;1;0;3;0;18;0;0;3;0
354390705000220;1;18;2;0;5;0;10;2;0;0;0
354390705000221;1;8;0;0;2;0;13;0;0;7;0
354390705000222;1;37;1;0;15;0;32;1;0;8;0
354390705000223;1;34;0;0;7;0;35;1;0;11;0
354390705000224;1;0;0;0;0;0;0;0;0;0;0
354390705000225;1;7;0;0;0;0;3;0;1;0;0
354390705000226;8;11;0;0;1;0;5;0;1;5;0
354390705000227;1;23;0;0;0;0;25;0;2;0;0
354390705000228;1;16;0;0;3;0;27;0;0;0;0
354390705000229;1;18;0;0;0;0;11;0;0;2;0
354390705000230;1;28;0;0;2;0;29;0;0;1;0
354390705000231;8;0;0;0;0;0;0;0;0;0;0
354390705000232;1;28;0;0;5;0;18;1;0;3;0
354390705000233;1;22;1;1;23;0;24;2;1;25;0
354390705000234;1;38;3;0;19;0;41;1;0;24;0
354390705000235;1;7;0;0;4;0;3;0;0;1;0
354390705000236;1;2;0;0;0;0;1;0;0;0;0
354390705000237;1;1;0;0;0;0;1;0;0;0;0
354390705000238;1;0;0;0;0;0;0;0;0;0;0
354390705000239;1;0;0;0;0;0;1;0;0;0;0
354390705000240;1;0;0;0;0;0;0;0;0;0;0
354390705000241;1;5;0;0;1;0;4;0;0;0;0
354390705000242;1;1;0;0;0;0;2;0;0;0;0
354390705000244;1;0;X;X;X;X;X;X;X;X;X
354390705000245;1;14;1;0;4;0;7;0;0;1;0
354390705000246;1;4;0;0;1;0;5;0;0;2;0
354390705000248;1;3;0;0;0;0;3;1;0;0;0
354390705000249;1;9;0;0;2;0;7;0;0;1;0
354390705000253;1;9;0;0;2;0;9;0;0;3;0
354390705000254;1;15;2;0;3;0;8;1;0;4;0
354390705000255;1;19;0;0;5;0;21;0;0;8;0
354390705000256;1;10;0;0;0;0;7;0;0;1;0
354390705000258;1;16;0;0;3;0;12;0;0;1;0
354390705000259;1;1;X;X;X;X;X;X;X;X;X
354390705000260;1;18;1;0;8;0;22;1;0;6;0
354390705000261;1;0;0;0;0;0;2;0;0;0;0
354390705000262;1;3;0;0;0;0;0;0;0;0;0
354390705000263;1;10;1;0;2;0;12;0;0;2;0
354390705000264;1;0;0;0;0;0;0;0;0;1;0
354390705000265;1;1;X;X;X;X;X;X;X;X;X
354390705000266;1;0;X;X;X;X;X;X;X;X;X
354390705000267;1;0;X;X;X;X;X;X;X;X;X
354390705000268;1;10;2;0;0;0;12;0;0;1;0
354390705000269;1;9;0;0;0;0;9;0;0;0;0
354390705000270;1;24;0;0;2;0;20;0;0;1;0
354390705000272;8;7;0;0;0;0;4;0;0;3;0
354390705000273;1;27;3;0;17;0;32;2;0;20;0
354390710000001;1;17;0;1;1;0;25;0;0;0;0
354390710000002;5;15;X;X;X;X;X;X;X;X;X
354390710000003;8;28;1;0;9;0;32;0;0;14;0
354390710000004;8;0;X;X;X;X;X;X;X;X;X
354390710000005;1;22;1;0;4;0;22;1;0;4;0
354390715000001;1;29;0;0;12;1;38;0;0;5;0
354390715000002;8;0;2;0;1;0;2;1;0;3;0
354390715000003;8;4;0;0;0;0;1;1;0;1;0
354400405000001;1;3;0;0;4;0;3;0;1;1;0
354400405000002;1;8;0;0;3;0;8;1;0;2;0
354400405000003;1;15;0;0;3;0;16;0;0;0;0
354400405000004;1;8;0;0;2;0;11;0;0;1;0
354400405000005;1;6;0;0;0;0;6;0;0;0;0
354400405000006;1;11;0;0;2;0;10;0;0;4;0
354400405000007;1;13;0;0;0;0;17;0;0;1;0
354400405000008;1;6;0;0;0;0;3;0;0;3;0
354400405000009;1;8;0;0;1;0;8;0;0;0;0
354400405000010;1;2;0;0;4;0;1;0;0;3;0
354400405000011;1;13;1;0;15;0;15;0;0;9;0
354400405000012;1;20;0;0;8;0;23;0;0;3;0
354400405000013;1;10;0;0;6;0;10;0;0;3;0
354400405000014;1;5;1;0;2;0;8;0;0;1;0
354400405000015;1;14;0;0;1;0;7;0;0;4;0
354400405000016;1;11;0;0;3;0;18;0;0;6;0
354400405000017;1;21;0;0;2;0;25;2;0;3;0
354400405000018;1;20;2;0;13;0;22;0;1;9;0
354400405000019;1;23;3;0;31;0;26;2;0;18;0
354400405000020;1;20;2;0;18;0;26;0;0;14;0
354400405000021;1;20;1;0;8;0;20;2;1;7;0
354400405000022;1;22;0;0;11;0;37;0;0;6;0
354400405000023;1;25;0;0;6;0;25;0;0;7;0
354400405000024;1;18;0;0;2;0;35;1;0;6;0
354400405000025;1;15;0;0;13;0;14;0;0;4;0
354400405000026;1;18;0;0;3;0;18;1;0;3;0
354400405000027;1;24;1;0;10;0;19;1;0;11;0
354400405000028;1;14;0;0;1;0;9;0;0;1;0
354400405000029;1;8;0;0;4;0;9;0;0;1;0
354400405000030;1;17;0;0;10;0;16;0;0;9;0
354400405000031;1;16;1;0;6;0;13;0;0;6;0
354400405000032;1;20;2;0;5;0;9;0;0;4;0
354400405000033;1;19;0;0;4;0;15;1;0;6;0
354400405000034;1;9;0;0;11;0;14;2;0;7;0
354400405000035;1;17;0;0;13;0;33;0;0;14;0
354400405000036;1;20;1;0;17;0;34;0;0;16;0
354400405000037;8;5;1;0;4;0;5;0;0;5;0
354400405000038;8;0;0;0;1;0;4;0;0;0;0
354400405000039;8;6;0;0;8;0;6;1;0;9;0
354400405000040;8;5;0;0;4;0;0;0;0;4;0
354400405000041;1;29;0;0;21;0;28;2;0;19;0
354400405000042;1;37;2;0;13;0;29;1;0;29;0
354400405000043;1;15;1;0;25;0;26;2;0;13;0
354400405000044;1;12;0;0;9;0;13;0;0;11;0
354400405000045;1;10;0;1;7;0;20;2;0;7;0
354400405000046;1;28;2;0;12;0;18;2;0;8;0
354400405000047;2;7;0;0;4;0;11;0;0;8;0
354400405000048;2;1;0;0;0;0;1;0;0;0;0
354400405000049;2;7;0;0;0;0;2;1;0;4;0
354410305000001;1;9;0;0;4;0;8;0;1;8;0
354410305000002;1;9;1;0;5;0;14;1;0;4;0
354410305000003;1;12;0;0;4;0;4;0;0;5;0
354410305000004;1;21;2;0;17;0;24;0;0;12;0
354410305000005;1;12;1;1;6;0;10;1;1;16;0
354410305000006;1;10;2;0;3;0;12;1;0;10;0
354410305000007;1;10;3;0;13;0;15;1;0;5;0
354410305000008;1;7;1;0;19;0;7;1;0;9;0
354410305000009;1;28;2;0;4;0;19;1;0;5;0
354410305000010;1;11;0;0;19;0;21;2;0;11;0
354410305000011;1;34;1;0;20;0;24;5;0;14;0
354410305000012;1;16;2;0;9;0;20;2;0;7;0
354410305000013;1;19;2;0;14;0;26;0;1;18;0
354410305000014;1;17;1;0;17;0;14;0;0;12;0
354410305000015;1;27;2;1;20;0;22;4;0;15;0
354410305000016;1;14;0;0;13;0;22;1;0;10;0
354410305000017;1;29;3;0;34;0;27;5;0;24;0
354410305000018;1;17;1;0;14;0;13;1;0;12;0
354410305000019;1;25;1;0;12;0;14;0;0;19;0
354410305000020;1;12;0;0;4;0;11;0;0;11;0
354410305000021;1;15;1;0;8;0;9;2;0;9;0
354410305000022;1;10;1;0;8;0;11;3;0;6;0
354410305000023;1;25;0;1;15;0;21;1;0;17;0
354410305000024;1;24;5;0;10;0;14;1;1;17;0
354410305000025;1;23;3;0;15;0;16;0;0;14;0
354410305000026;1;30;1;0;18;0;21;2;0;16;0
354410305000027;1;28;1;0;10;0;32;1;0;22;0
354410305000028;1;9;0;1;4;0;11;0;1;6;0
354410305000029;1;24;0;0;9;0;8;1;0;5;0
354410305000030;1;22;2;1;19;0;18;3;0;17;0
354410305000031;1;26;2;2;15;0;21;2;2;19;0
354410305000032;1;18;4;0;10;0;14;3;0;10;0
354410305000033;1;29;3;0;18;0;34;1;0;12;0
354410305000034;1;33;0;0;11;0;21;4;0;13;0
354410305000035;1;14;0;0;16;0;12;0;0;12;0
354410305000036;1;19;0;0;15;0;20;2;0;15;0
354410305000037;1;31;1;0;30;0;30;2;0;22;0
354410305000038;1;26;2;0;17;0;23;0;0;14;0
354410305000039;1;14;2;0;12;0;22;3;0;8;0
354410305000040;1;19;2;0;10;0;21;0;0;15;0
354410305000041;1;9;0;0;6;0;12;0;0;13;0
354410305000042;1;14;0;0;13;0;10;0;0;8;0
354410305000043;1;15;3;0;5;0;12;4;0;7;0
354410305000044;1;5;0;0;4;0;15;0;0;5;0
354410305000045;1;18;2;0;5;0;19;1;0;10;0
354410305000046;1;15;1;0;21;0;20;0;0;18;0
354410305000047;1;16;0;0;11;0;6;0;0;8;0
354410305000048;1;9;1;0;11;0;14;0;0;5;0
354410305000049;1;8;2;0;10;0;17;1;0;6;0
354410305000050;1;12;0;1;18;1;13;0;1;12;0
354410305000051;1;3;1;0;3;0;4;0;0;1;0
354410305000052;1;11;0;0;21;0;3;1;0;9;0
354410305000053;1;18;1;0;10;0;25;0;0;4;0
354410305000054;1;7;0;0;10;0;12;2;0;7;0
354410305000055;1;13;1;0;14;0;14;1;0;15;0
354420205000001;1;39;1;0;3;0;26;1;0;7;0
354420205000002;1;9;0;0;13;0;16;1;0;14;0
354420205000003;1;20;1;0;12;0;19;0;0;20;0
354420205000004;1;26;0;0;14;0;15;0;0;19;0
354420205000005;1;17;1;1;27;0;24;0;0;25;0
354420205000006;1;16;0;0;3;0;21;0;0;2;0
354420205000007;1;16;0;1;4;0;19;1;1;4;0
354420205000008;1;33;1;0;20;0;29;1;0;19;0
354420205000009;1;6;1;0;5;0;12;1;0;13;0
354420205000010;1;20;1;0;22;0;11;0;0;16;0
354420205000011;3;0;X;X;X;X;X;X;X;X;X
354420205000012;8;5;0;0;4;0;4;0;0;5;0
354420205000013;8;2;X;X;X;X;X;X;X;X;X
354420205000014;8;4;0;0;4;0;4;0;0;1;0
354420205000015;8;3;0;0;7;0;2;0;0;3;0
354425105000001;1;11;0;0;5;0;12;0;0;1;0
354425105000002;1;10;0;0;2;0;4;0;0;3;0
354425105000003;1;7;1;0;6;0;10;1;0;8;0
354425105000004;1;7;0;0;13;0;9;0;0;7;0
354425105000005;1;7;0;0;8;0;3;1;0;8;0
354425105000006;1;16;0;0;17;0;18;0;0;11;0
354425105000007;1;6;0;0;8;0;12;1;0;10;0
354425105000008;1;6;0;0;5;0;11;0;0;8;0
354425105000009;1;4;0;0;1;0;3;0;0;1;0
354425105000010;1;9;0;0;8;0;9;0;0;5;0
354425105000011;1;10;1;0;11;0;20;1;0;7;0
354425105000012;1;1;0;0;3;0;0;0;0;3;0
354425105000013;3;13;0;0;5;0;15;0;0;8;0
354425105000014;3;11;0;0;4;0;16;0;0;4;0
354425105000015;3;6;1;0;11;0;7;2;0;6;0
354425105000016;3;9;0;0;5;0;8;0;0;1;0
354425105000017;3;8;0;1;1;0;14;0;0;3;0
354425105000018;3;7;1;0;8;0;2;0;0;11;0
354425105000019;3;11;0;0;3;0;3;0;0;3;0
354425105000020;3;25;4;0;15;0;20;1;0;17;0
354425105000021;3;14;0;1;5;0;6;1;0;10;0
354425105000022;3;7;0;1;2;0;3;1;0;3;0
354425105000023;3;9;0;0;3;0;10;0;0;4;0
354425105000024;3;13;1;0;4;0;17;0;1;3;0
354425105000025;3;7;0;0;5;0;8;0;0;1;0
354425105000026;3;13;0;0;6;0;9;0;0;2;0
354425105000027;3;18;3;0;10;0;19;2;1;5;1
354425105000028;8;3;0;0;5;0;3;0;0;6;0
354425105000029;8;14;0;0;10;0;10;1;0;17;0
354425105000030;8;1;0;1;0;0;4;0;0;3;0
354425105000031;8;15;4;0;24;0;16;0;0;14;0
354425105000032;8;11;0;0;15;0;12;1;0;17;0
354425105000033;8;9;0;0;5;0;5;0;1;3;0
354425105000034;7;5;0;0;2;0;1;0;0;0;0
354425105000035;8;5;0;0;7;0;4;0;0;7;0
354425105000036;8;3;0;0;1;0;1;0;0;0;0
354425105000037;8;0;0;0;2;0;1;0;0;1;0
354425105000038;8;0;0;0;2;0;1;0;0;2;0
354425105000039;1;1;0;0;5;0;0;0;1;1;0
354425105000040;1;0;X;X;X;X;X;X;X;X;X
354425105000041;3;18;1;0;8;0;14;2;0;7;0
354425105000042;3;12;1;0;5;0;10;1;0;4;0
354425105000044;8;1;X;X;X;X;X;X;X;X;X
354430105000001;1;18;0;0;9;0;23;0;0;7;0
354430105000002;1;13;0;0;9;0;8;0;0;3;0
