"","Região","Subsetor","Trabalhadores"
"20551","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20552","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20553","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20554","Sul","Comércio varejista",0
"20555","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20556","Sul","Comércio varejista",0
"20557","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20558","Sul","Serviços médicos, odontológicos e veterinários",0
"20559","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20560","Sul","Transportes e comunicaçoes",0
"20561","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20562","Sul","Comércio varejista",0
"20563","Sul","Comércio atacadista",0
"20564","Sul","Transportes e comunicaçoes",0
"20565","Sul","Comércio varejista",0
"20566","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20567","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20568","Sul","Comércio atacadista",0
"20569","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20570","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20571","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20572","Sul","Comércio varejista",0
"20573","Sul","Ensino",0
"20574","Sul","Comércio varejista",0
"20575","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20576","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20577","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20578","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20579","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20580","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20581","Sul","Comércio varejista",0
"20582","Sul","Comércio varejista",0
"20583","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20584","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20585","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20586","Sul","Comércio varejista",0
"20587","Sul","Comércio varejista",0
"20588","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20589","Sul","Comércio varejista",0
"20590","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20591","Sul","Comércio varejista",0
"20592","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20593","Sul","Comércio varejista",0
"20594","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20595","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20596","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20597","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20598","Sul","Comércio varejista",0
"20599","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20600","Sul","Transportes e comunicaçoes",0
"20601","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20602","Sul","Comércio varejista",0
"20603","Sul","Comércio varejista",0
"20604","Sul","Comércio varejista",0
"20605","Sul","Transportes e comunicaçoes",0
"20606","Sul","Comércio atacadista",0
"20607","Sul","Comércio varejista",0
"20608","Sul","Indústria de produtos alimentícios, bebidas e álcool etílico",0
"20609","Sul","Comércio varejista",0
"20610","Sul","Comércio varejista",0
"20611","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20612","Sul","Comércio varejista",0
"20613","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20614","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20615","Sul","Comércio varejista",0
"20616","Sul","Comércio atacadista",0
"20617","Sul","Comércio varejista",0
"20618","Sul","Instituiçoes de crédito, seguros e capitalizaçao",0
"20619","Sul","Transportes e comunicaçoes",0
"20620","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20621","Sul","Comércio varejista",0
"20622","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20623","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20624","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20625","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20626","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20627","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20628","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20629","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20630","Sul","Comércio varejista",0
"20631","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20632","Sul","Comércio atacadista",0
"20633","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20634","Sul","Agricultura, silvicultura, criaçao de animais, extrativismo vegetal",0
"20635","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20636","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20637","Sul","Construçao civil",0
"20638","Sul","Comércio varejista",0
"20639","Sul","Comércio atacadista",0
"20640","Sul","Indústria de produtos alimentícios, bebidas e álcool etílico",0
"20641","Sul","Serviços médicos, odontológicos e veterinários",0
"20642","Sul","Comércio atacadista",0
"20643","Sul","Comércio varejista",0
"20644","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20645","Sul","Transportes e comunicaçoes",0
"20646","Sul","Comércio varejista",0
"20647","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20648","Sul","Ind. química de produtos farmacêuticos, veterinários, perfumaria",0
"20649","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20650","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20651","Sul","Comércio varejista",0
"20652","Sul","Comércio varejista",0
"20653","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20654","Sul","Transportes e comunicaçoes",0
"20655","Sul","Comércio varejista",0
"20656","Sul","Comércio varejista",0
"20657","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20658","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20659","Sul","Comércio atacadista",0
"20660","Sul","Comércio atacadista",0
"20661","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20662","Sul","Comércio varejista",0
"20663","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20664","Sul","Transportes e comunicaçoes",0
"20665","Sul","Comércio varejista",0
"20666","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20667","Sul","Serviços médicos, odontológicos e veterinários",0
"20668","Sul","Comércio varejista",0
"20669","Sul","Comércio varejista",0
"20670","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20671","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20672","Sul","Comércio varejista",0
"20673","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20674","Sul","Instituiçoes de crédito, seguros e capitalizaçao",0
"20675","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20676","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20677","Sul","Comércio varejista",0
"20678","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20679","Sul","Construçao civil",0
"20680","Sul","Comércio varejista",0
"20681","Sul","Comércio varejista",0
"20682","Sul","Construçao civil",0
"20683","Sul","Comércio varejista",0
"20684","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20685","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20686","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20687","Sul","Comércio varejista",0
"20688","Sul","Comércio varejista",0
"20689","Sul","Comércio varejista",0
"20690","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20691","Sul","Ensino",0
"20692","Sul","Comércio varejista",0
"20693","Sul","Comércio atacadista",0
"20694","Sul","Ensino",0
"20695","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20696","Sul","Comércio varejista",0
"20697","Sul","Comércio varejista",0
"20698","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20699","Sul","Comércio atacadista",0
"20700","Sul","Comércio atacadista",0
"20701","Sul","Comércio varejista",0
"20702","Sul","Comércio varejista",0
"20703","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20704","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20705","Sul","Comércio varejista",0
"20706","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20707","Sul","Comércio varejista",0
"20708","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20709","Sul","Comércio varejista",0
"20710","Sul","Indústria de produtos alimentícios, bebidas e álcool etílico",0
"20711","Sul","Serviços médicos, odontológicos e veterinários",0
"20712","Sul","Serviços médicos, odontológicos e veterinários",0
"20713","Sul","Comércio varejista",0
"20714","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20715","Sul","Ensino",0
"20716","Sul","Comércio varejista",0
"20717","Sul","Comércio varejista",0
"20718","Sul","Comércio varejista",0
"20719","Sul","Comércio varejista",0
"20720","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20721","Sul","Construçao civil",0
"20722","Sul","Instituiçoes de crédito, seguros e capitalizaçao",0
"20723","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20724","Sul","Indústria de produtos alimentícios, bebidas e álcool etílico",0
"20725","Sul","Construçao civil",0
"20726","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20727","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20728","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20729","Sul","Comércio atacadista",0
"20730","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20731","Sul","Comércio atacadista",0
"20732","Sul","Transportes e comunicaçoes",0
"20733","Sul","Comércio varejista",0
"20734","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20735","Sul","Comércio varejista",0
"20736","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20737","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20738","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20739","Sul","Transportes e comunicaçoes",0
"20740","Sul","Indústria têxtil do vestuário e artefatos de tecidos",0
"20741","Sul","Comércio varejista",0
"20742","Sul","Comércio atacadista",0
"20743","Sul","Comércio varejista",0
"20744","Sul","Comércio varejista",0
"20745","Sul","Comércio atacadista",0
"20746","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20747","Sul","Comércio varejista",0
"20748","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20749","Sul","Comércio varejista",0
"20750","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20751","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20752","Sul","Transportes e comunicaçoes",0
"20753","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20754","Sul","Comércio varejista",0
"20755","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20756","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20757","Sul","Comércio atacadista",0
"20758","Sul","Comércio atacadista",0
"20759","Sul","Construçao civil",0
"20760","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20761","Sul","Comércio varejista",0
"20762","Sul","Comércio atacadista",0
"20763","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20764","Sul","Comércio atacadista",0
"20765","Sul","Indústria de produtos alimentícios, bebidas e álcool etílico",0
"20766","Sul","Comércio varejista",0
"20767","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20768","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20769","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20770","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20771","Sul","Comércio varejista",0
"20772","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20773","Sul","Comércio varejista",0
"20774","Sul","Ensino",0
"20775","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20776","Sul","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"20777","Sul","Comércio atacadista",0
"20778","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20779","Sul","Comércio varejista",0
"20780","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"20781","Sul","Indústria de produtos alimentícios, bebidas e álcool etílico",0
"20782","Sul","Construçao civil",0
"20783","Sul","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
